Unnamed: 0,image_filename,caption,label,confidence,new_label,classified_label
56827,3123770450.jpg,Deer and turkeys stand on snow covered ground .,snow,0.7953505516052246,glacier,glacier
56828,3123770450.jpg,Large turkeys and deer stand in the snow .,snow,0.8248889446258545,glacier,glacier
56829,3123770450.jpg,A deer looks at 5 turkeys in the snow .,snow,0.7698132395744324,glacier,glacier
56830,3123770450.jpg,Deer and turkeys in the snow .,snow,0.779906154,glacier,glacier
56846,3124549928.jpg,A boy wearing blue mittens gets ready to throw snow .,snow,0.7975106239318848,glacier,glacier
56847,3124549928.jpg,A boy in a brown jacket holds a large chunk of snow .,snow,0.8663188815116882,glacier,glacier
56848,3124549928.jpg,A young boy grins as he holds up a clump of snow .,snow,0.8687059879302979,glacier,glacier
56849,3124549928.jpg,A young boy in a brown jacket playing with snow .,snow,0.8942450881004333,glacier,glacier
56926,3126681108.jpg,A warmly dressed person is shoveling snow outside a house .,snow,0.5619494318962097,glacier,glacier
56927,3126681108.jpg,The girl wearing a brown jacket whilst walking in snow .,snow,0.8797178268432617,glacier,glacier
56928,3126681108.jpg,The child is shoveling deep white snow near the house .,snow,0.5372084379196167,glacier,glacier
56929,3126681108.jpg,Child shovels snow  near bush  outside of building .,snow,0.6240001320838928,glacier,glacier
56930,3126681108.jpg,A young girl is shoveling snow in front of a house .,snow,0.5865649580955505,glacier,glacier
56931,3126724531.jpg,A man stands on a surfboard and coasts down a large wave .,sea,0.7493544816970825,coast,coast
56932,3126724531.jpg,The surfer in the wetsuit is riding a wave .,sea,0.8575806021690369,coast,coast
56933,3126724531.jpg,a surfer surfs across the large wave .,sea,0.7280797362327576,coast,coast
56934,3126724531.jpg,A surfer catches a large wave .,sea,0.8405647873878479,coast,coast
56935,3126724531.jpg,A surfer rides the waves .,sea,0.780218244,coast,coast
56961,3126867551.jpg,A silhouette of an individual is shown fishing at sunset on a body of water .,sea,0.7192704081535339,coast,coast
56963,3126867551.jpg,A silhouette of a man is shown fishing as the sun sets .,sea,0.7027568221092224,coast,coast
56971,3126981064.jpg,Two surfers catch the same huge wave in the ocean .,sea,0.838374674,coast,coast
56972,3126981064.jpg,A man in a black wetsuit is surfing on a big wave .,sea,0.824712336,coast,coast
56973,3126981064.jpg,A surfer is riding a large wave .,sea,0.8917421698570251,coast,coast
56974,3126981064.jpg,A man in a wetsuit surfing .,sea,0.8167899250984192,coast,coast
56975,3126981064.jpg,Two surfers ride a wave .,sea,0.7121577262878418,coast,coast
56977,3127142756.jpg,Two dogs are running and playing in the snow,snow,0.8869402408599854,glacier,glacier
56978,3127142756.jpg,Two black dogs jump in the snow .,snow,0.796447217,glacier,glacier
56979,3127142756.jpg,Two dogs playing in the snow .,snow,0.9039790034294128,glacier,glacier
56980,3127142756.jpg,Two black dogs in the snow .,snow,0.8685545921325684,glacier,glacier
57016,3128164023.jpg,Two dogs  identical white with brown spots wrestle on jet black sand .,sand,0.4017668068408966,desert,desert
57017,3128164023.jpg,Two brown and white dogs wrestle while running across the wet sand .,sand,0.5976909399032593,desert,desert
57018,3128164023.jpg,Two white and brown dogs playing on a beach .,beach,0.6874215602874756,coast,desert
57021,3128180391.jpg,A child in red and black winter clothes hiding behind a snow fort .,snow,0.5518950819969177,glacier,glacier
57022,3128180391.jpg,A child in red and black snow clothing gazing at a snow sculpture .,snow,0.822333038,glacier,glacier
57023,3128180391.jpg,A child in a red jacket plays in a snow fort .,snow,0.5669568777084351,glacier,glacier
57025,3128180391.jpg,A child playing in the snow .,snow,0.9386184215545654,glacier,glacier
57047,3129043236.jpg,A lifeguard is sitting on a rail  looking out into the ocean .,sea,0.8257449269294739,coast,coast
57071,3130093622.jpg,Black and tan dog with object in mouth in the snow .,snow,0.8582367300987244,glacier,glacier
57072,3130093622.jpg,A black and brown dog jumps through the snow .,snow,0.6458317637443542,glacier,glacier
57073,3130093622.jpg,A dog running with a stick in the snow .,snow,0.8011104464530945,glacier,glacier
57074,3130093622.jpg,A German Shepherd plays in the snow .,snow,0.8852747082710266,glacier,glacier
57075,3130093622.jpg,A dog is running through the snow .,snow,0.6529080867767334,glacier,glacier
57093,3131160589.jpg,Santa Claus climbing a rock strung with Christmas lights .,mountain,0.3104676902294159,mountains,mountains
57114,3131386286.jpg,Someone walking down a path in the woods .,forest,0.877163827,forest,forest
57121,3131632154.jpg,Two black dogs running on the snow are biting onto something red and orange .,snow,0.6569356918334961,glacier,glacier
57122,3131632154.jpg,Two black dogs running in snow with toys in their mouths .,snow,0.7479991912841797,glacier,glacier
57123,3131632154.jpg,Two black dogs fetching toys in the snow .,snow,0.7367147207260132,glacier,glacier
57124,3131632154.jpg,Two dogs playing in the snow .,snow,0.9039790034294128,glacier,glacier
57125,3131632154.jpg,Two black dogs in the snow .,snow,0.8685545921325684,glacier,glacier
57180,3132760860.jpg,girl wearing swim gear is surfboarding,sea,0.8273317813873291,coast,coast
57186,3132903412.jpg,A couple dressed in coats  hats  and scarves are standing in the snow .,snow,0.8812464475631714,glacier,glacier
57190,3132903412.jpg,Two people standing in the snow,snow,0.923564911,glacier,glacier
57227,3134092148.jpg,A surfer is doing a turn on his board .,sea,0.8109905123710632,coast,coast
57228,3134092148.jpg,Surfer in wetsuit riding a wave .,sea,0.8725902438163757,coast,coast
57229,3134092148.jpg,A man surfing a wave .,sea,0.706913412,coast,coast
57257,3134585858.jpg,A man and woman in black coats are outside while it is snowing .,snow,0.9315275549888612,glacier,glacier
57327,3136437458.jpg,A child is holding onto her mother on a sled in the snow .,snow,0.7836784720420837,glacier,glacier
57329,3136437458.jpg,A woman and child are sledding in the snow .,snow,0.920100987,glacier,glacier
57361,3138433655.jpg,A little boy in a black and white snow costume dances with a group of little girls .,snow,0.730905294,glacier,glacier
57427,3139393607.jpg,A snowboarder is beginning a stunt from the edge of a green jump box .,snow,0.5833430886268616,glacier,glacier
57428,3139393607.jpg,A snowboarder is standing on top of a platform in the snow .,snow,0.8838744759559631,glacier,glacier
57430,3139393607.jpg,The snowboarder is ready to jump .,snow,0.5218233466148376,glacier,glacier
57437,3139837262.jpg,A boy in a camouflage coat is jumping onto a snowboard .,snow,0.5310162305831909,glacier,glacier
57443,3139876823.jpg,A skier about to go down the mountain .,mountain,0.7205333113670349,mountains,glacier
57444,3139876823.jpg,A skier is on a snow covered hill .,snow,0.7302693724632263,glacier,glacier
57445,3139876823.jpg,A man skis down a snowy hill .,snow,0.6234806776046753,glacier,glacier
57487,314249199.jpg,Five girls wearing school uniforms walk around on a flat rock near a lake as a man in the background sits on the shore .,lake,0.8410741686820984,coast,coast
57490,314249199.jpg,A few uniformed schoolgirls joke around next to a lake .,lake,0.873534083,coast,coast
57543,3143953179.jpg,Many people are watching others ice skate on a snowy day .,snow,0.6826555728912354,glacier,glacier
57545,3143953179.jpg,Kids play in the snow while parents watch,snow,0.8780666589736938,glacier,glacier
57572,3144705706.jpg,Two young girls dressed in winter clothes play in a mound of snow .,snow,0.819769025,glacier,glacier
57573,3144705706.jpg,Two children play in the snow by the side of the road .,snow,0.7405475378036499,glacier,glacier
57575,3144705706.jpg,Children play in a pile of snow .,snow,0.930427909,glacier,glacier
57586,3145779380.jpg,Man in a light blue t-shirt holding a smiling little girl with blond-hair up in the air in front of a lake .,lake,0.9224299192428588,coast,coast
57621,3146509215.jpg,A group of 9 friends are all taking a mid-jump picture on a beach  all bundled up in jackets and most of them with scarves .,beach,0.7787179350852966,coast,coast
57622,3146509215.jpg,A group of people are on the beach in cold weather and are jumping simultaneously .,beach,0.7711880803108215,coast,coast
57623,3146509215.jpg,A group of people at the beach jumping in the air simultaneously for the camera .,beach,0.8139930367469788,coast,coast
57624,3146509215.jpg,A group of people jump in the air at the shore of a sandy beach .,beach,0.568834662,coast,coast
57625,3146509215.jpg,A group of woman on the beach jumping in the sand .,beach,0.6578856110572815,coast,coast
57633,3146630574.jpg,A dog runs on the beach with a red toy with a string in his mouth .,beach,0.7751083970069885,coast,coast
57634,3146630574.jpg,A dog is running along a beach with a red object in its mouth .,beach,0.773998499,coast,coast
57719,314821286.jpg,A boy sitting on sand outside a wood building eating .,sand,0.7668919563293457,desert,desert
57755,314904143.jpg,A woman doing rock climbing .,mountain,0.465800792,mountains,mountains
57788,3149804151.jpg,Two motor-cross riders race through dirty snow .,snow,0.5677621364593506,glacier,glacier
57790,3149804151.jpg,Two bikers race uphill .,mountain,0.5323505401611328,mountains,glacier
57796,3149919755.jpg,A black dog is looking at the ball on the beach by the ocean .,beach,0.5558038949966431,coast,coast
57797,3149919755.jpg,A dog standing on a beach with a ball nearby .,beach,0.7558047771453857,coast,coast
57798,3149919755.jpg,A dog stands on a beach at sunset .,beach,0.6993162631988525,coast,coast
57799,3149919755.jpg,Dog in shadow on beach at sunset .,beach,0.8870543241500854,coast,coast
57800,3149919755.jpg,A dog and a ball on a beach .,beach,0.8853590488433838,coast,coast
57801,315021440.jpg,Two long-haired dogs racing down a forest path .,forest,0.8399991989135742,forest,forest
57803,315021440.jpg,Two dogs running down a path in the woods .,forest,0.8667688369750977,forest,forest
57806,3150252702.jpg,A snowboarder flies through the air after leaving a large snow ramp .,snow,0.6629898548126221,glacier,glacier
57807,3150252702.jpg,A person riding a snowboard goes over a snowy ramp .,snow,0.5808348655700684,glacier,glacier
57808,3150252702.jpg,The snowboarder jumps in midair on his board .,snow,0.5882351994514465,glacier,glacier
57809,3150252702.jpg,A snowboarder flies off a huge jump .,snow,0.5170078277587891,glacier,glacier
57810,3150252702.jpg,person on snowboard in air,snow,0.503364623,glacier,glacier
57857,3151365121.jpg,A black and white dog walks along a sandy beach .,sand,0.4452950358390808,desert,coast
57859,3151365121.jpg,A white dog running on the beach .,beach,0.7792367935180664,coast,coast
57860,3151365121.jpg,A dog walks along a beach .,beach,0.7361000180244446,coast,coast
57891,3152635763.jpg,A woman with long hair leaps on a beach with the Golden Gate Bridge in the background .,beach,0.7699792981147766,coast,coast
57893,3152635763.jpg,Girl jumping on the beach near the Golden Gate bridge .,beach,0.6082082390785217,coast,coast
57894,3152635763.jpg,A woman leaping  happily on a beach near a bridge .,beach,0.5762634873390198,coast,coast
57895,3152635763.jpg,a woman in black jumps in the air at the beach .,beach,0.7661047577857971,coast,coast
57901,3152757107.jpg,The silhouette of a little girl in a skirt runs down a beach at dusk .,beach,0.7274985909461975,coast,coast
57902,3152757107.jpg,Young girl walking on beach at sunset .,beach,0.7411137819290161,coast,coast
57903,3152757107.jpg,A little girl is walking at the beach .,beach,0.7051151394844055,coast,coast
57904,3152757107.jpg,A young girl is walking down a beach .,beach,0.6833916306495667,coast,coast
57905,3152757107.jpg,A young girl runs barefoot on a beach,beach,0.7204376459121704,coast,coast
57948,3154107557.jpg,a man jumps spread eagle  touching his toes  wearing all black  in front of a landscape of mountains and buildings .,mountain,0.5315850377082825,mountains,mountains
57949,3154107557.jpg,A man wearing all black does the splits in midair on a hilltop .,mountain,0.7213166356086731,mountains,mountains
57951,3154152744.jpg,Two black dogs run through the snow with a red toy in one dog 's mouth .,snow,0.6806445121765137,glacier,glacier
57952,3154152744.jpg,Two dogs are chewing at a red object whilst running in the snow .,snow,0.7816488146781921,glacier,glacier
57954,3154152744.jpg,Two dogs fighting over a toy in the snow .,snow,0.8935509920120239,glacier,glacier
57955,3154152744.jpg,Two dogs playing together in the snow .,snow,0.9088591933250428,glacier,glacier
57957,3154293126.jpg,A snowboarder is leaping of a jump in the mountains .,mountain,0.6639021635055542,mountains,glacier
57958,3154293126.jpg,A snowboarder in midair  hovering over a snow ramp .,snow,0.6436751484870911,glacier,glacier
57959,3154293126.jpg,A snowboarder flies through the air .,snow,0.5300078392028809,glacier,glacier
57960,3154293126.jpg,A snowboarder in midair,snow,0.5812026858329773,glacier,glacier
57961,315436114.jpg,A brown dog in snow is biting at a piece of pink cloth .,snow,0.6878664493560791,glacier,glacier
57962,315436114.jpg,The brown dog is gnawing at something in the snow .,snow,0.7849690914154053,glacier,glacier
57963,315436114.jpg,A dog in the snow ripping an object with its teeth,snow,0.7959736585617065,glacier,glacier
57964,315436114.jpg,A brown dog bites a purple mitten in the snow .,snow,0.833156407,glacier,glacier
57965,315436114.jpg,A dog on snow has something in its mouth .,snow,0.7705572247505188,glacier,glacier
57966,3154364212.jpg,A woman with reddish hair talking to an old man by the waterside and beside a bench .,beach,0.5248258113861084,coast,coast
57967,3154364212.jpg,2 men facing each other in front of a lake with foliage and 2 birds in it .,lake,0.8254342079162598,coast,coast
57970,3154364212.jpg,2 people standing outside by a lake .,lake,0.8581759929656982,coast,coast
58001,3155279929.jpg,A black dog shakes itself dry on the beach in front of the waves .,beach,0.6992037296295166,coast,coast
58002,3155279929.jpg,A dog is shaking itself dry on the beach next to the ocean .,beach,0.5489461421966553,coast,coast
58005,3155279929.jpg,dog shaking off water by the ocean,sea,0.7108750343322754,coast,coast
58007,3155361712.jpg,Snowboarder in air while wearing yellow spike cap .,snow,0.7330348491668701,glacier,glacier
58008,3155361712.jpg,a snowboarder is airborne in front of some trees .,snow,0.568880558,glacier,glacier
58009,3155361712.jpg,A young man performs tricks on a snowboard .,snow,0.7272392511367798,glacier,glacier
58010,3155361712.jpg,A man jumps while on a snowboard .,snow,0.5409815311431885,glacier,glacier
58011,3155365418.jpg,A person in an orange parka soaring through the air on a snowboard .,snow,0.521714985,glacier,glacier
58012,3155365418.jpg,A snowboard rider jumping high on his snowboard in the snow .,snow,0.8757728934288025,glacier,glacier
58013,3155365418.jpg,A snowboarder wearing an orange jacket in midair .,snow,0.5819931626319885,glacier,glacier
58014,3155365418.jpg,A boy does a jumping trick on a snowboard .,snow,0.7230695486068726,glacier,glacier
58015,3155365418.jpg,a snowboarder gets some air .,snow,0.6036164164543152,glacier,glacier
58071,3156406419.jpg,a lone skier wearing a red backpack stumbling down a snowy mountain,mountain,0.4718952775001526,mountains,mountains
58072,3156406419.jpg,A skier is attempting a turn in a patch of deep snow pack .,snow,0.751099706,glacier,mountains
58074,3156406419.jpg,A skier is falling down a snowy mountain .,mountain,0.5772650837898254,mountains,mountains
58096,3157039116.jpg,A blond-hair boy in short  short-sleeve shirt and sandals in overlooking a snowcapped mountain .,mountain,0.7177202105522156,mountains,mountains
58098,3157039116.jpg,A boy in a t-shirt and shorts is holding a snowball and facing a snowy mountain .,mountain,0.6147251129150391,mountains,mountains
58099,3157039116.jpg,A child in shorts throws a snowball at a mountain .,mountain,0.8039360046386719,mountains,mountains
58107,3157509153.jpg,A man and woman standing in shallow ocean embracing and kissing .,sea,0.7631348371505737,coast,coast
58108,3157509153.jpg,A man and a woman are standing in the ocean kissing .,sea,0.7385690808296204,coast,coast
58110,3157509153.jpg,a man and a woman kissing in the ocean,sea,0.8164113759994507,coast,coast
58136,3158327361.jpg,a couple of people running on the shore near the beach .,beach,0.7795963883399963,coast,coast
58137,3158327361.jpg,People running away from seagulls on the beach .,beach,0.7932739853858948,coast,coast
58138,3158327361.jpg,A man and a woman hopping acrouss hot sand .,sand,0.4259587824344635,desert,coast
58139,3158327361.jpg,Two people run along a beach with seagulls,beach,0.6290459632873535,coast,coast
58140,3158327361.jpg,Two people run in the sand at the beach .,beach,0.7089989185333252,coast,coast
58151,315880837.jpg,Three dogs  one holding a red Frisbee  standing in snow .,snow,0.8361960649490356,glacier,glacier
58152,315880837.jpg,Three dogs play with a Frisbee in a snowy field .,snow,0.7368838787078857,glacier,glacier
58153,315880837.jpg,Three dogs playing with a Frisbee in the snow .,snow,0.8869963884353638,glacier,glacier
58154,315880837.jpg,Three dogs playing with a toy in the snow .,snow,0.8507058620452881,glacier,glacier
58155,315880837.jpg,Three dogs are playing in the white snow .,snow,0.8325719237327576,glacier,glacier
58197,3159995270.jpg,A woman wearing a white coat skis down a snowy hill .,snow,0.6002188324928284,glacier,mountains
58198,3159995270.jpg,The girl skies down the snowy mountain .,mountain,0.4543704986572265,mountains,mountains
58199,3159995270.jpg,A woman skiing,mountain,0.3191502392292022,mountains,mountains
58202,3160159896.jpg,a warmly dressed male photographer is taking pictures of a cold bikini model at the beach .,beach,0.7317517995834351,coast,coast
58205,3160159896.jpg,Girl dancing on the beach .,beach,0.7815402150154114,coast,coast
58236,3162045919.jpg,A lone surfer on a white surfboard atop a huge wave in the ocean .,sea,0.9041838049888612,coast,coast
58237,3162045919.jpg,A man in a wetsuit is surfing up and over a wave .,sea,0.7808341979980469,coast,coast
58238,3162045919.jpg,This is a male surfer riding against the waves .,sea,0.88585788,coast,coast
58239,3162045919.jpg,A surfer in a black wetsuit rides a wave .,sea,0.8186696171760559,coast,coast
58240,3162045919.jpg,A man in a wetsuit surfs .,sea,0.7735865712165833,coast,coast
58258,3162289423.jpg,A woman snowboarder has a profile photo taken of herself at sunset .,snow,0.5131596922874451,glacier,glacier
58259,3162289423.jpg,A snowboarder in a green jumpsuit looks behind herself .,snow,0.5906748175621033,glacier,glacier
58260,3162289423.jpg,A female snowboarder relaxing as the day comes to an end,snow,0.7241623401641846,glacier,glacier
58281,316293396.jpg,Soldiers in a desert area and wearing full gear pose as a group near the base of a flag .,desert,0.9363871216773988,desert,desert
58312,3163198309.jpg,A snowboarder takes a ramp made of snow while others watch .,snow,0.7619469165802002,glacier,glacier
58314,3163198309.jpg,A skier coming over a snowy hill while people look on .,snow,0.5348233580589294,glacier,glacier
58315,3163198309.jpg,One person snowboarding while others look on .,snow,0.6784363389015198,glacier,glacier
58341,3164195421.jpg,A group of five individuals  many of them children  standing on a hill observing a small animal .,mountain,0.4386556148529053,mountains,mountains
58351,3164347907.jpg,Several people take pictures with tripods in the snow .,snow,0.8636919856071472,glacier,glacier
58352,3164347907.jpg,Two people taking pictures over snow covered ground .,snow,0.8453488349914551,glacier,glacier
58354,3164347907.jpg,Two people outside in the snow taking pictures .,snow,0.851516068,glacier,glacier
58355,3164347907.jpg,Two people film on a snowy day .,snow,0.8510392308235168,glacier,glacier
58356,3164415865.jpg,Five children sledding down a snow-covered street .,snow,0.5615107417106628,glacier,glacier
58357,3164415865.jpg,Four children snow sledding down a hill .,snow,0.8243474364280701,glacier,glacier
58358,3164415865.jpg,Children are sledding down a snowy hill .,snow,0.8453460335731506,glacier,glacier
58361,3164423279.jpg,The boy in the black outfit is riding down the snowy hill on a red sled .,snow,0.6116667985916138,glacier,glacier
58362,3164423279.jpg,The young boy sleds down the hill in the snow .,snow,0.74836427,glacier,glacier
58381,3165123595.jpg,Four men in red vests with crosses on them ski on a mountain .,mountain,0.8851484656333923,mountains,glacier
58383,3165123595.jpg,there are four snow skiers going down the side of a hill .,snow,0.7267686724662781,glacier,glacier
58384,3165123595.jpg,Skiers in uniform progress down a snowy slope .,snow,0.7462236881256104,glacier,glacier
58385,3165123595.jpg,people are skiing down a snow covered hill,snow,0.7827951312065125,glacier,glacier
58386,3165750962.jpg,A brown dog is running on a snow covered path .,snow,0.7098562717437744,glacier,glacier
58387,3165750962.jpg,A brown dog runs down a snow-covered path .,snow,0.7777724266052246,glacier,glacier
58388,3165750962.jpg,A brown dog is running through the snow .,snow,0.6244434118270874,glacier,glacier
58389,3165750962.jpg,A brown dog runs through a snowy trail .,snow,0.5963521003723145,glacier,glacier
58390,3165750962.jpg,A dog runs on a snowy path .,snow,0.6072981953620911,glacier,glacier
58418,3166366760.jpg,A mountain biker is riding on a woodland path .,mountain,0.4385922253131866,mountains,mountains
58421,3166578139.jpg,A person dressed in black skiing down a snow covered hill .,snow,0.7598808407783508,glacier,mountains
58422,3166578139.jpg,A lonely skier enjoys the slopes on a beautiful day .,mountain,0.3944080770015716,mountains,mountains
58423,3166578139.jpg,A skier on a high mountain slope .,mountain,0.8642668128013611,mountains,mountains
58424,3166578139.jpg,A person skis down a snowy hill .,snow,0.5659722685813904,glacier,mountains
58426,3166969425.jpg,A white dog walks along a path which has a thin covering of snow flakes .,snow,0.6679363250732422,glacier,glacier
58427,3166969425.jpg,A dog is walking through snow and a figure is in the distance .,snow,0.7208928465843201,glacier,glacier
58429,3166969425.jpg,A white dog walking in the snow .,snow,0.7950560450553894,glacier,glacier
58437,3167168073.jpg,A man in a blue robe walking a herd of camels in the desert .,desert,0.8217535018920898,desert,desert
58466,3168123064.jpg,A person in a black wetsuit is surfing in the ocean with a wave coming down .,sea,0.8915014863014221,coast,coast
58467,3168123064.jpg,A woman in a black wetsuit surfs in bad weather .,sea,0.7273907661437988,coast,coast
58468,3168123064.jpg,A surfer in all black is riding a wave .,sea,0.8519028425216675,coast,coast
58469,3168123064.jpg,A surfer rides the waves .,sea,0.780218244,coast,coast
58470,3168123064.jpg,A person is surfing .,sea,0.771640956,coast,coast
58481,3168326177.jpg,A boy in a yellow and black coat reaches toward the snow .,snow,0.8108100295066833,glacier,glacier
58482,3168326177.jpg,A little boy in a yellow jacket is reaching for snow .,snow,0.7904648184776306,glacier,glacier
58483,3168326177.jpg,A young boy touches the snow on the ground .,snow,0.913676143,glacier,glacier
58484,3168326177.jpg,A young boy playing with a snowbank .,snow,0.916202188,glacier,glacier
58485,3168326177.jpg,The baby boy is playing the snow .,snow,0.871836245,glacier,glacier
58500,3168334220.jpg,Two people wearing hats are hiking in the woods .,forest,0.8775665760040283,forest,forest
58576,3169394115.jpg,a white and brown dog stands on a stone wall at night whilst snow is falling .,snow,0.8202696442604065,glacier,glacier
58577,3169394115.jpg,The dog stands on something while the snowfalls around him .,snow,0.7737842202186584,glacier,glacier
58578,3169394115.jpg,A Jack Russell Terrier stands on a bench in the snow .,snow,0.836978555,glacier,glacier
58579,3169394115.jpg,A dog stands on a bench while snow is falling .,snow,0.8134007453918457,glacier,glacier
58580,3169394115.jpg,A dog stands on a bench in the snow .,snow,0.8264599442481995,glacier,glacier
58606,3170551725.jpg,There are two snowboarders  one  who is dressed in white  is doing a trick .,snow,0.606155515,glacier,glacier
58609,3170551725.jpg,A snowboarder is leaping a mogul .,mountain,0.4642898738384247,mountains,glacier
58610,3170551725.jpg,Three people are in the snow .,snow,0.8788901567459106,glacier,glacier
58621,3170802797.jpg,A man wearing a green jacket and hat is snowboarding .,snow,0.6643071174621582,glacier,glacier
58622,3170802797.jpg,A snowboarder in a green jacket catches some air .,snow,0.6885103583335876,glacier,glacier
58623,3170802797.jpg,A person in a green coat is snowboarding .,snow,0.7334622740745544,glacier,glacier
58624,3170802797.jpg,A snowboarder jumps off of a jump .,snow,0.5106158256530762,glacier,glacier
58625,3170802797.jpg,a snowboarder jumps on the snow .,snow,0.8410102128982544,glacier,glacier
58643,3171035252.jpg,A person surfs on a craft with a sail .,sea,0.7212810516357422,coast,coast
58644,3171035252.jpg,A person is hang gliding in the ocean .,sea,0.8622398376464844,coast,coast
58648,3171066023.jpg,A person skis through a forest of tall trees .,forest,0.7342190146446228,forest,forest
58653,317109978.jpg,A brown dog is jumping over a tree limb in a wooded area .,forest,0.8724512457847595,forest,forest
58654,317109978.jpg,A brown dog climbs over a fallen branch in a wooded area .,forest,0.7907467484474182,forest,forest
58662,3171250845.jpg,a dog pulling down yellow pants on a little boy in the snow,snow,0.788693368,glacier,glacier
58664,3171250845.jpg,The boy and a brown dog are standing in the snow .,snow,0.8889337182044983,glacier,glacier
58665,3171250845.jpg,A young child and a dog are playing in the snow .,snow,0.8760726451873779,glacier,glacier
58691,3171651115.jpg,a lone surfer riding a huge wave soaring through midair with his arms raised .,sea,0.8253712058067322,coast,coast
58692,3171651115.jpg,A surfer catches a big wave and catches himself in the middle of a fall .,sea,0.7582579851150513,coast,coast
58695,3171651115.jpg,Man in action over a wave,sea,0.7195085287094116,coast,coast
58731,3173014908.jpg,Someone is skiing down a step snowy hill .,snow,0.6940687298774719,glacier,glacier
58732,3173014908.jpg,A skier traveling downhill in deep snow .,snow,0.7525560855865479,glacier,glacier
58733,3173014908.jpg,A person skiing downhill in the snow .,snow,0.9071527123451232,glacier,glacier
58734,3173014908.jpg,A skier puffs up a cloud of snow .,snow,0.7430130243301392,glacier,glacier
58735,3173014908.jpg,The skier is buried in the snow .,snow,0.7991809844970703,glacier,glacier
58751,3173461705.jpg,One dog is jumping up at another dog by a fence on a snowy day .,snow,0.8639559149742126,glacier,glacier
58753,3173461705.jpg,Two tan dogs play in the snow .,snow,0.8697038888931274,glacier,glacier
58754,3173461705.jpg,Two dogs play in the snow,snow,0.8897372484207153,glacier,glacier
58755,3173461705.jpg,Two dogs in snow .,snow,0.8734259009361267,glacier,glacier
58757,3173690688.jpg,The person with the red bag is standing on rocks and looking out at sea .,sea,0.7580409646034241,coast,coast
58760,3173690688.jpg,Man taking photos of seagulls over the ocean .,sea,0.8428580164909363,coast,coast
58761,317383917.jpg,Two large black dogs  one small black dog  and one large white dog are standing in some snow .,snow,0.8979575634002686,glacier,glacier
58762,317383917.jpg,Two black dogs  a black puppy  and a white dog in the snow .,snow,0.8225234746932983,glacier,glacier
58763,317383917.jpg,three black dogs and a white dog are standing in the snow .,snow,0.8449817895889282,glacier,glacier
58764,317383917.jpg,A group of dogs stand in the snow .,snow,0.7182938456535339,glacier,glacier
58765,317383917.jpg,Four dogs stand in the snow .,snow,0.7816652655601501,glacier,glacier
58791,3174196837.jpg,Several different colored dogs running in a snowy field,snow,0.7418219447135925,glacier,glacier
58792,3174196837.jpg,A group of dogs run through the snowy field .,snow,0.6497443318367004,glacier,glacier
58794,3174196837.jpg,Four dogs happily running in snow .,snow,0.8054438829421997,glacier,glacier
58795,3174196837.jpg,Four dogs running in the snow,snow,0.8454636335372925,glacier,glacier
58803,3174417550.jpg,A snowboarder doing a jump off of a ledge .,snow,0.6532663702964783,glacier,glacier
58805,3174417550.jpg,A person in the air on a snowboard .,snow,0.5865076184272766,glacier,glacier
58831,317488612.jpg,A white dog is running through the snow .,snow,0.6896774768829346,glacier,glacier
58832,317488612.jpg,A dog running through deep snow pack .,snow,0.680988073,glacier,glacier
58833,317488612.jpg,A dog is playing in the deep snow .,snow,0.8225507140159607,glacier,glacier
58834,317488612.jpg,A dog runs through the deep snow .,snow,0.6971914172172546,glacier,glacier
58835,317488612.jpg,White dog running through snow,snow,0.8522059321403503,glacier,glacier
58836,3174919870.jpg,A young girl skiing in the mountains .,mountain,0.7700037360191345,mountains,mountains
58838,3174919870.jpg,A young girl skiing down a mountain .,mountain,0.7926114797592163,mountains,mountains
58839,3174919870.jpg,A woman is in skis in the snow .,snow,0.8542211055755615,glacier,mountains
58871,3175849727.jpg,An adult kicks up a cloud of snow on an orange sled .,snow,0.569210947,glacier,glacier
58873,3175849727.jpg,A sledder gets a face full of snow on a slope .,snow,0.5360116362571716,glacier,glacier
58931,3176968956.jpg,The man in the black suit is in the water on a white and red board with a sail .,sea,0.7491195201873779,coast,coast
58932,3176968956.jpg,A man windsurfs with a group of other windsurfers .,sea,0.7488411068916321,coast,coast
58935,3176968956.jpg,A man windsurfing,sea,0.9200016856193542,coast,coast
58936,3176998867.jpg,Someone is snowboarding in the snow on a cold day overlooking the serene mountains .,snow,0.7249467372894287,glacier,glacier
58937,3176998867.jpg,Snowboarder wearing cream and brown snowsuit is jumping on a snowy slope .,snow,0.8354359865188599,glacier,glacier
58938,3176998867.jpg,A snowboarder catches some air and sprays up some snow .,snow,0.7509051561355591,glacier,glacier
58939,3176998867.jpg,A man is catching air while snowboarding .,snow,0.6116820573806763,glacier,glacier
58940,3176998867.jpg,A man on a snowboard jumping .,snow,0.5828619003295898,glacier,glacier
58945,3177282493.jpg,horseback riding in the mountains,mountain,0.5308913588523865,mountains,mountains
58948,3177284127.jpg,A group of hikers are climbing among volcanic rock .,mountain,0.6468731760978699,mountains,mountains
58949,3177284127.jpg,People hiking on the mountain by the seaside .,mountain,0.6869903206825256,mountains,mountains
58961,3177799416.jpg,Someone is snowboarding down a hill  shredding snow .,snow,0.6775360107421875,glacier,glacier
58962,3177799416.jpg,Person snowboarding down a snow covered slope .,snow,0.7769697904586792,glacier,glacier
